text,language,predictions
que lindo sentirse bien con uno mismo,Spanish,2.4695556
“Pablo resolveu o jogo para nós. Os gols foram do coletivo mas ele decidiu” diz Vitor Bueno http http,Portuguese,2.2972794
요즘 부쩍 단어가 기억이 안난다. 책을 안읽어 그런가.,Korean,2.7156737
@user Kipsate met aardappelen en boontjes,Dutch,2.6082015
@LiYuan6 google全家桶受害者表示双手欢迎！,Chinese,2.6359916
@user deve ser tao bom né vou fazer tbm kkk,Portuguese,2.5702724
@user يوم ميلادك,Arabic,2.713889
sore,Italian,2.5306652
눈이 침침하다는게 이런 느낌이구나,Korean,2.5595493
@user 魔法少女ななか(物理,Chinese,2.9344256
등엔 적극적·소극적 손해(정신적 손 http #최신영화,Korean,2.441622
#BreakingNews: जम्मू-कश्मीरः रामबन के बनिहाल में हाइवे पर एक कार में विस्फोट #JammuAndKashmir #blast #Banihal #Ramban,Hindi,2.6299722
"@user @user Brava, ma sappi che i partiti ed i movimenti non sono molto interessati, anzi!!!!",Italian,2.606741
"@user कुछ नहीं होना इनका कंगनाजी, मोदीजी की शपथ ग्रहण तक ये ही ड्रामा चलेगा,आखिर एक झटके में 22 प्रधानमंत्री बेरोजगार हुए हैं😀😀🙏🏼",Hindi,2.6303973
خلك سماء فوق فوق واترك القاع بس للقاع,Arabic,2.621985
Néron va finir par préconiser le mariage mixte et le stage obligatoire à... http via @YouTube,French,2.479663
"@VinceMancini Yes, which is why they are the best.",English,2.8270252
friend: i had a dream where i married my crush! my dreams: http,English,2.5994647
"Todo en orden, ¿Qué hay de ti?",Spanish,2.752802
"The bigger you dream, the more you can achieve. This could ser... More for Pisces http",English,2.5911415
@bbcbrasil O cérebro do Bolsonaro?,Portuguese,2.8780699
@swsjoerdsma @geertwilderspvv Sjoerd is een zielig klein mannetje😂😂😂,Dutch,2.72892
@user Wat een beauty!! 😍,Dutch,2.711595
@user @user pourquoi je devrais être complexée ?? http,French,2.4806697
@user caiu d novo,Portuguese,2.3710916
@user @user @user में भी ब्लॉक हु.... मतलब भक्त मंडली ने सबकी id दी होगी इनको ब्लॉक करो id बचेगी 😂😂,Hindi,2.687144
@user @user @user ptdr quand les russes et les chinois vont nous faire la guerre on va voir flou crois moi,French,2.6135597
終点化どこ！？,Chinese,2.4782622
@user @user @Real10jayy__ It doesn’t help that apples tweet announcing it had that emoji listed in it,English,2.6733236
@user é o melhor modo viu,Portuguese,2.3788867
"@user Jaja, pero la faaaase de la luna es así",Spanish,2.565756
@user nn je suis contre l’inceste,French,2.590785
Não existe “pensa o que quiser” meu amor você tem que “explicar” mesmo oxi,Portuguese,2.4730015
@user eu 😓,Portuguese,2.789099
@user आने वाले समय पर UP में हारने पर ये बी गद्दार हो जायेगा,Hindi,2.63398
34 St-bound 7 trains are ending at Times Sq-42 St or 74 St-Broadway because a train's brakes were activated at 34 St-Hudson Yards.,English,2.7848208
http Een gewonde bij gewapende overval #Uden http,Dutch,2.726199
@user A te. Della tua amicizia😍😍,Italian,2.9238372
@user आरबीसी से मांग करो कि पहले जो लंबित भर्तियां है वह पूरी करें समय पर ना कि नई भर्तियों को,Hindi,2.5831916
Hanno già detto che è colpa di Putin? #europee2019,Italian,2.4240346
@user 안누를거임,Korean,2.642527
@user Estamos igual bebé,Spanish,2.764952
@user 哥喜歡在運動中心壞壞啊,Chinese,2.5690897
난 카페인마셔도 잠 잘자~라고 생각해왓는데 여태내가 카페인이라고 마셧던 몇모금은 카페인이 아니엿나보다 에스프레소 홀짝홀짝 절반도 안마셧지만 그리고 카푸치노 마싯다고 홀짝홀짝 마셧더니 지금 너무 말똥말똥ㅋㅌㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 육체만 졷창남,Korean,2.8039124
اكثر حاجه تخلي كسي يرتعش صوت واحد يسكس ولا فيديو يجلخ و يكت اوف 🔥🤦🏻‍♀️!#سكس_كتابي #معصيتى_راحتى #كسي,Arabic,2.5028608
(إن الله يحب الذين يقاتلون في سبيله صفا كأنهم بنيان مرصوص) [الصف:4] http,Arabic,2.4830663
Boa tarde aí para quem gosta 😉✌️ http,Portuguese,2.4396193
"Répression des Ouïgours : à Karakash, la mécanique de l’arbitraire chinois — via @lemondefr http",French,2.4931092
"RIVM: 54 nieuwe sterfgevallen, 35 opnames • Horeca Italië kan eerder versoepelen - http",Dutch,2.7271469
@user @user SoubhanaAllah cst mon rêve d’être millionnaire et d’avoir un mari dealeur ..,French,2.4529014
दिल्ली एक राज्य नहीं बल्कि इस महान देश की राजधानी है। फ्री के लालच में इसे रोहिंग्या मुस्लमानो की बस्ती मत बनाओ। केजरीवाल हटाओ।🤔देश बचाओ.,Hindi,2.524691
@user I arrived Tuesday.,English,2.4951851
@user 웅. 조잘조잘 할래 ☺,Korean,2.6289046
@user some harmy tweeted about jk in a sexual way and armys are attacking the person and harry,English,2.8369439
ويل لكم من فحل قد اقترب http,Arabic,2.4154706
@user 나 그냥 멘션?,Korean,2.7062469
@user @OL @coupedefrance @GroupamaStadium a dimanche j'espère fort frero,French,2.4442143
有成都的1嘛南昌的也行,Chinese,2.5675583
"अकबर को उन्ही टाइप के चूतिये लोगों ने महान बनाया है, जो आज राहुल गांधी में देश का भविष्य देख रहे हैं!",Hindi,2.7344906
@user Auguri! Buon anno nuovo. http,Italian,2.5571597
« L'égalité femmes-hommes c'est un combat qu'il faut mener ensemble. » @BrunoLeMaire @user #SDE2020 http,French,2.6268315
@user 손편지라하니 안산거 후회되네,Korean,2.6624563
"@user 100per, Atlatico is not much stronger than Real.",English,2.727343
@user Who appointed you sheriff IN THESE STREETS😤,English,2.5494192
राहुल गांधी का दादा मुसलमान था क्योंकि वो कांग्रेस में है लेकिन वरूण गांधी का दादा हिंदू है क्योंकि वो भाजपा में है..!! 🤔,Hindi,2.8891194
迪看完說 嗯嗯真的好色😳😳😳 哈哈哈對啦就是來賣騷😶 有人想被我嚕一下嗎哈哈哈哈😂 #台北 #大一 #自住 #上翹 #瘦 http,Chinese,2.6170378
"Toh, si è rifatto vivo lo scazzo",Italian,2.5550954
Posha queria ta dormindo,Portuguese,2.7247577
"@user @user Vaya y les dice eso a los de sábados felices , llorón...",Spanish,2.5810468
اللهم انك عفو تحب العفو فاعف عنا http,Arabic,2.6961238
@user 蛤～戴口罩是什麼意思啦哈哈哈哈,Chinese,2.6238296
@user 그렸자나...,Korean,2.5932026
@user 😥 thk hai,Italian,2.9392865
"Tmr, me pegué con GoT y no leí nada nadita nada para mañana.",Spanish,2.4992144
tanto lo so che camperò per i prossimi due??? tre mesi???? sull'# skamfr lo so lo soooooooooooooooooooooo,Italian,2.7433753
Praticamente è il festival di fiore con colonna sonora la risata forzata di Amadeus in sottofondo. #Sanremo2020,Italian,2.5411308
@News_Ejazah #مفروشات_العبداللطيف_8_ايفون أسيل,Arabic,2.7810323
To caindo de sono mas n consigo dormir,Italian,2.4909303
"@WWE @WWENXT Ivar? Erik? #TheVikingExperience? WHAT IN THE HELL IS THAT? Please acknowledge them as Hanson and Rowe, aka #WarRaiders",English,2.602633
@Louis_Tomlinson A quell’ora molto probabilmente dormirò ancora ...,Italian,2.7877402
@user 着エロ,Chinese,2.5516586
http,English,2.4919167
"⠀⠀ •———{ 🌹🦊🌹}———• “𝐀𝐥𝐥 𝐦𝐲 𝐬𝐮𝐛𝐬 𝐨𝐮𝐭 𝐭𝐡𝐞𝐫𝐞, 𝐬𝐚𝐲 𝐚𝐲𝐨𝐨𝐨𝐨𝐨~!” •———{ 🌹🦊🌹}———• http",Chinese,2.55629
como assim a gabi brandt não está mais com o saulo????????,Portuguese,2.7714536
@user Gozei muito com seus vídeos das Audições Hot... O último lançamento foi o melhor! Vc tem um bundão FE-NO-ME-NAL!!! T AMO!,Portuguese,2.3798966
@user ぺ,Chinese,2.8109562
@user ترى عندهم دبل ال٦ دوري ثلاث مرات 😭😭😭😭,Arabic,2.6605713
"@user Alle? Dan zou ik voor cremeren gaan 😋 sorry, zwartgallige humor 😁",Dutch,2.8405094
@user Antes o después de la depilada 🤔,Spanish,2.5231843
@user ❤️❤️ I'll try. I promise,English,2.520941
@user j’aime quand tu dis les termes comme ça (meme si perso nwh est pas loin non plus),French,2.6302626
@LILUZIVERT Ik u got a song wit juice😢,Dutch,2.7556157
"Gol assurdo ha fatto dopo averlo sfiorato 30 secondi prima, fenomeno",Italian,2.6173167
@user Oh ja die heb ik standaard in huis indd. Check: nog 4 pakken voorraad 👌👌,Dutch,2.9092176
@user संत रामपाल जी महाराज का निर्मल सत ज्ञान है,Hindi,2.7461524
@user yes i would say maid of honor but that is my baby sister,English,2.7497957
@user Ook niet in de jaren 50.,Dutch,2.804697
@RTLZ Dus ongeveer 8 miljoen mensen niet.,Dutch,2.8897278
"一萬七了,超好看中學生視頻下星期送給大家 http",Chinese,2.6807234
@user الف مبروك الله يبلغك فيه,Arabic,2.4540384
"@user Ramos se venisse all'Inter domani, non gioca oltre i 30 minuti qualsiasi partita.",Italian,2.7304323
@user @DraftExpress Kan alles van Thon Maker tot Kristaps worden,Dutch,2.6086826
我是不知道 為什麼還是有人覺得我是男生 PO個准考證底下留言還是有人酸我是男生🙄 眼睛是瞎了嗎🙄 http,Chinese,2.7595017
quando scorri la tl e vedi i namjin postare selcas con la stessa descrizione: http,Italian,2.4344819
@user @EmmanuelMacron @SibethNdiaye @nadine__morano @RMCinfo #SibethNdiaye n'a que ce mot à la bouche pour toutes occasions,French,2.578887
@user @user Quali sono i concetti di parte espressi da Mattarella?,Italian,2.5348892
"C'est ironique, au cas où.",French,2.5805159
@user wait those are not their hands?,English,2.4290764
@user @user @JERobledo Ratas sarracenas ¡,Spanish,2.4191177
.@maddow is killing it right now. Tremendous breakdown of the absolute nonsense about to be spoken on national television.,English,2.665208
اللهم اهدنا هداية لا ضلالة بعدها واكرمنا كرامة لا اهانة بعدها واسعدنا سعادة لا شقاوة بعدها يا اكرم الاكرمين http,Arabic,2.5648293
平民？,Chinese,2.4562228
Maldita sea hablar contigo con mi hermano,Spanish,2.9041286
@user Tienes una nueva notificación del servicio (C-7),Spanish,2.563478
حتى القصايّد في حسنك إحتارت لا قصيد ولا غزل يرضيّ جمالك💛. http,Arabic,2.7859094
اشوف سيرين عبدالنور جميلة الجميلات 🤤❤️,Arabic,2.5314548
@user @user @user in effetti si parla di quelle,Italian,2.9067025
como q la mayoria de los escorpip q sigo tienen a un toxic q extrañan mas q la perra... toi igual amixes 😋🤙,Spanish,2.4595418
Sedico,Italian,2.333044
Trasferimento da sostegno a posto comune: ci sarà il blocco triennale http,Italian,2.428146
@user ありがとう！！！！！！！！！！！！私は自立が出来るほうのヤブいしゃ！！！！！！！！！！！！！！！！,Chinese,2.7875476
"Nas últimas 24hs, o Brasil já teve mais altas hospitalares que mortes pelo coronavírus. ... 🙏🏻🙏🏻🙏🏻",Portuguese,2.6016595
हंगामे के साथ शुरू हुआ उत्तर प्रदेश विधानमंडल का बजट सत्र http http,Hindi,2.59202
@user 可以試試像Moscato這類的白甜氣泡酒 好市多就有了,Chinese,2.8532465
@user @user @VisitHouston @user We like to think so. But don’t just take our word for it. http,English,2.3862712
Estoy hasta las manos diosss,Spanish,2.7219353
@user @user @jump_henshubu 中国人买了动画的版权在国内播买了作品的手办，然后他就拿这种剧情回馈他的读者吗？ 他洽他的钱我看我的番本来没什么，但是他玩这个梗就该付出代价。中国人是tm有底线的,Chinese,2.771449
وين ذا فيه وين رايحين ووين راجعين ياحظنا شفنا هالوجه الي يفتح النفس 😔💞 http,Arabic,2.3143659
"Bicho, eu acabei de constatar que nego me usou de escada. Eu tô desolada, nunca me senti tão traída em toda a minha vida.",Portuguese,2.602715
헉헉 낮에 책 사야지,Korean,2.717344
