,text,language,predictions
2760,Mdrrr mais cette année le blocus c’est clairement pas votre soucis hhahahahaahahhaah chaque soir on vit ici,French,1.0
2761,@user 이제 손들고 서있어,Korean,1.0
2762,Como avanza y sale adelante un país con @NicolasMaduro dando más y más días libres?,Spanish,1.0
2763,@user @mlkhattar @cmohry @KuldeepKadyan गौ रक्षक कहाँ है आजकल? चुनाव के आसपास ही नज़र आते हैं,Hindi,1.0
2764,"Topbaan of tobbaan? De GGZTotaal-Xl van maart, deze week verschenen. http",Dutch,1.0
2765,"Respondió Jesús y le dijo: De cierto, de cierto te digo, que el que no naciere de nuevo, no puede ver el reino de Dios. Juan 3:3",Spanish,1.0
2766,헐 탐라에 일일봇 하시는 분들 되게ㅔ많다 행복,Korean,1.0
2767,내가 먼저 왔으니까.,Korean,1.0
2768,Pédophilie : un témoignage dans le milieu du football http,French,1.0
2769,@user No dormirás nada 😥 Yo tengo que presentar un proyecto a las 9:00 am,Spanish,1.0
2770,En het is inmiddels 3-5 bij DZOH - Pelikaan S. Laatste treffer van Elderman #2J #onzeclub,Dutch,1.0
2771,Jada said “i wanna date a rapper” i said “no you do not” she said “no a real rapper” 🤦🏽‍♀️😂😂 why she coming for me?,English,1.2573134899139404
2772,Max Verstappen rijdt als eerste een ronde op het vernieuwde circuit van Zandvoort dan hebben we dat maar gehad,Dutch,1.0
2773,Oggi potete pure cacarvi sotto che tanto ci pensa il mio raffreddore!,Italian,3.691042900085449
2774,@user j’avais zapper que les petites merde de 16 ans desco était susceptible à ce point,French,3.33227801322937
2775,"10 साल गुटखा या अपने बच्चों की बेहतरीन परवरिश, चुनना आपको है??? @MoHFW_INDIA @RajSampark @WHO http",Hindi,1.0
2776,⚙️ Audiolibros: la nueva forma de leer “escuchando”... http,Spanish,1.0
2777,"LM - gosto mt de você mesmo sendo chata às vezes, to esperando você me mandar as fotos daquele dia ainda",Portuguese,5.0
2778,oooi,Dutch,1.0
2779,고르고 가,Korean,1.0
2780,那些突然消失的人总归是遇到了比你更好的人。 http,Chinese,1.3693270683288574
2781,"@user @user N sei cara, só li isso no tweet dela e fiquei (?????????)",Portuguese,1.0
2782,#인수합병_절대반대 아니야 진짜 아니야 이건 인수합병 하지마 플디는 플디대로 갈 길 가고 빅히트는 빅히트대로 갈 길 가자 제발…성수 시혁 PD님 대표님 팬들 말 한번만 들어 주세요…위버스 폐지해 만들지마,Korean,1.0
2783,😂 depuis le temps qu'on doit demander ma main tsa van hein,French,1.115727186203003
2784,و فجأة تويتر بيتعبى فيك اكاونتات لممثلين مصريين,Arabic,1.0
2785,De gente cuzona pra caralho eu to correndo viu,Portuguese,2.96020245552063
2786,"To começando a tossir, aí não",Portuguese,1.0
2787,"@SJallamion ""Ils n'ont rien à voir avec qui ils sont"" D'ailleurs si ça se trouve, ce ne sont même pas eux... 😀",French,1.0
2788,Ahora sí esta semana será de tareas ok 😅,Spanish,1.0
2789,"If you’re not loving yourself, you’re being neglected",English,1.6959800720214844
2790,171216 영등포 팬싸 장미꽃 프로포즈 받은 도운이의 반응 #데이식스 #DAY6 #도운 #Dowoon http,Korean,1.0
2791,"@felipeneto É o que os usuários do @telegram tão dizendo há uns anos, no mínimo AHAHAAHHAHAHA",Portuguese,1.0
2792,190326 아이돌 라디오 정선배 기억나...? 정선배 무대에서 노래 부르는데 그냥 나 퇴학당했잖아... #정세운 #세운 #JEONGSEWOON http,Korean,1.0
2793,विदेश में :माय सन इस लिविंग इन रिलेशनशिप हमारे यहां: हमारे लल्लू ने चुड़ैल पाल रखी चुड़ैल🙂🙂 😜😜😜,Hindi,3.846485137939453
2794,Es más fácil sonreír que explicar porque estás triste.,Spanish,1.0
2795,@user @user @user كل سنو وانتي طيبة ي نور عقبال سنين كتير ف سعادة ❤❤,Arabic,3.5385618209838867
2796,➳(37); prazer de ouvir sua voz http,Portuguese,1.8899887800216675
2797,@user @News18India सच नही है क्या भाई साहब,Hindi,1.0
2798,عاادي جدا تقل محادثتك انت والبست لدرجه حتى سؤال ما تسالو عن بعض !؟؟,Arabic,2.4130733013153076
2799,영상 첫부분에 얘기하는 75% 어쩌고저쩌고는 거미얘기라네요. 교미하고나서 75%로 암거미가 수컷 먹는다고 이런게 다른 종에서도 보이는데 그게 테일러라는 소리임 더 싫은데?,Korean,1.0
2800,@user What's up! Ask Pops to stop hurting Mary Miller... xox,English,1.0
2801,Reason of depression: queda una semana para volver a clase y prefiero pegarme un tiro,Spanish,3.123072862625122
2802,@user @user Congolité consciente,French,1.0
2803,हर्ष और उल्लास के सांस्कृतिक पर्व लोहड़ी पर सभी प्रदेशवासियों को हार्दिक बधाई एवं शुभकामनाएं। http,Hindi,1.0
2804,"#Leo regrets opening up to some people, they didn't deserve to know #Leo like that.",English,1.0
2805,Recién me doy cuenta que me perdí la novela,Spanish,1.0
2806,(يا أيها النبي لم تحرم ما أحل الله لك تبتغي مرضات أزواجك والله غفور رحيم) [التحريم:1] http,Arabic,1.0
2807,@user @BTS_twt Jsavais pas j'avais une mutus aussi belle oh,French,2.454803228378296
2808,@user 나두조,Korean,1.0
2809,it's not for human consumption,English,1.0
2810,"A very good piece. The frauds, shonks and liars of this LNP gang. http",English,1.0
2811,原来墨西哥也属于北美，我才知道。,Chinese,1.0
2812,"तुम क्या सिखाओगे मुझे प्यार करने का सलीका, मैंने मा के एक हाथ से थप्पड़ और दूसरे से रोटी खाई है !! #Zindagi_Gulzar_Hai :')",Hindi,1.0
2813,القصه ماتحمس بس ابغى يانجون يمثل,Arabic,1.0
2814,If LSU loses to UCF 🤦‍♂️,English,1.0
2815,@user 아 제 얘긴 줄. 손 안에 들어오는 뚜껑은 무엇든 딸 수 있단 자신 하난 있었는데 요새 생수병도 가끔 힘들어지는 게 슬퍼서 며칠 전 악력기를 구매한 사람입니다,Korean,1.0
2816,"bue, la flaca se sentía tocada por todo, no lo hacemos por vos bro, un saludo",Spanish,3.311469316482544
2817,s-será que eu posso guardar ele em um potinho e dar todo o amor que ele merece? 😔 http,Portuguese,5.0
2818,11.하...제가 진짜 박살파티라서...원래는 진짜 인생 절반 바쳐서 좋아하던 밴드가요...박살을 쳐버려서...싹 다 정리하고...안 보는중...ㅠㅠ진짜 좋아했는데....지금도 가끔 들리면 너무 좋아서 슬퍼...취향 어디 안 간다고...ㅠㅜ,Korean,1.0372679233551025
2819,"@sardanarohit क्या मारा है भिंगो के रोहित सर आपकी यही बेबाक़ रिप्लाई के हम दीवाने है , सोट दिए इस सूतिए को एक ही सोट में ।",Hindi,1.0
2820,"@user Se il prezzo è buono, perché no?",Italian,1.0
2821,@user Ptdrrrrrrrrrrr juste un sourire et ça devrait passer tkt,French,1.0
2822,my finger tips are burned off from hot plates,English,1.0
2823,사랑해 ~! 신인상 축하해 🖤 #TXT_더팩트신인상_받은게_팩트 http,Korean,1.4338912963867188
2824,[#민혁] 언제나 행복한 시간보내요 몬베베들 차조심하구요오오오오 #곧만나 http,Korean,2.3921642303466797
2825,@RubikaLiyaquat @ABPNews ताना जी का डायलॉग - कुत्ते की तरह जिने से अच्छा है शेर कि तरह मरना चमचों ने इस बात पर आपत्ति जताई है,Hindi,1.0
2826,@AguCasanova_ no te los saques nunca xfa,Spanish,1.0
2827,किसी को परखना हो कुछ दिन दूर जाकर देखो जनाब हकीकत खुद बा खुद आईना बन जाऐगी 😏 #बज़्म #alfazmere #kishu http,Hindi,1.0
2828,لما يلاقوك في البيت بتضحك لوحدك http,Arabic,1.0
2829,@user 色？,Chinese,1.0
2830,I really just watched a big ass police chase out my window lol guy had a pistol and the police was like 30 deep chasing him down,English,3.6189239025115967
2831,يدبر الٱمر ضعها ملء وجدانك وانهض على ثقة منها إلى شٱنك 🌷صباح الفرح والرضا 🌷,Arabic,5.0
2832,"@user Acabo de llegar de correr, por eso pregunto ☹️",Spanish,1.0
2833,@MrJonCryer One punch to trumps sorry ass and he goes down. Freakin damn draft dodger and his draft dodging grandfather also!!,English,1.0
2834,Baby a mí tú no me coges más de pendejo,Spanish,5.0
2835,"@user gia' per me sono gabibbi a La Spezia, figures...",Italian,1.0
2836,@user Ks t’as dit? Le courant passe mal entre nous 😭,French,2.25301456451416
2837,@user Me prenden las militares o mujeres policías,Spanish,1.0
2838,@user Omg wat een droppie,Dutch,1.0
2839,@user @user Q vc surte q tá tomando chifre td bem agora bota chifre em mim tbm já é demais,Portuguese,5.0
2840,SPOILER: Chiara odia tutti. #CTCF,Italian,1.0
2841,@user 我們來當朋友（,Chinese,2.7422304153442383
2842,Le statistiche della prima frazione di gara Palle perse #Foggia 27 #Spezia 28 🔴⚫ #ForzaFoggia #SEMPRE #FO99IA #FOGSPE #SerieBKT @Lega_B,Italian,1.0
2843,@user Suis au crédit mutuel rien à dire ! Quand j’ai eu des frais avec une simple lettre ils m’ont rembourse l’intégralité,French,1.0
2844,فلم سكس ممحونة بالمكتب: http خنيث نهود كسها شراميط دياثه سكس اجنبي Xs5d,Arabic,5.0
2845,@user 안돼,Korean,1.0
2846,"@user 아, 저.. 귀여운.... 아니, 귀여운 그림인데 저기... 제가 저보고 귀엽다고 하면 제가... 그래도 되는 건지... 아니, 그게...",Korean,2.342405080795288
2847,@user ここ２９度！！！！！！！！！！！！！！！！！！！！！！！！,Chinese,1.0
2848,Suddenly you're at a stranger's house on the other side of town trying to find a pair of pants that someone left on their porch for you,English,1.4356088638305664
2849,"mlk eu to preocupado com o diretor de parasita, o cara vai entrar em coma alcoólico hoje KKKKKKKKKKK",Portuguese,1.191269040107727
2850,الأم والأبن وقصة ال ١٠٠ جنبة لعبة الكلاصات 😂🤣😂 http,Arabic,2.969485282897949
2851,@user en vrai abus ils font ça un jeudi soir aussi,French,1.0
2852,@Qofficiel @PaulLarrouturou Tout est de la faute du gouvernement si j’ai bien compris. C’est ballot mais le monde n’est pas manichéen.,French,1.0
2853,@user Als je wilt. Doen. Fck een ander zijn mening. You rock thissss,Dutch,2.27884840965271
2854,داء لا دواءً له,Arabic,1.978392243385315
2855,@user 지식과 지혜가 퐁퐁 솟아나,Korean,1.0
2856,@user Fue bueno porq chocamos bro,Spanish,3.834625720977783
2857,@user Ha !,Italian,1.0
2858,"I love this beautiful couple, @user @user #loudre http",English,3.622561454772949
2859,@user @user c toi le voyeur déjà je parlais avec Manon.,French,3.4787955284118652
2860,@user @yadavakhilesh सहमत,Hindi,1.0
2861,@user And too you 👍🏽,English,1.0
2862,"Difícil ver pessoas pretas sendo racista, não posso com uma coisa dessa",Portuguese,1.1255735158920288
2863,@user @user @AbdullahMMugrin @user @eMoroor تم الغاء خاصية تصوير المخالفات في كلنا امن.,Arabic,1.0
2864,#anderetijdensport heeft vanavond een hoog Koot en Bie gehalte...,Dutch,1.0
2865,@user @user 一个是逼事，一个是机事。,Chinese,1.0
2866,@user 這個人是在反諷吧😂🤣🤣,Chinese,1.0
2867,Geen #koophuis meer voor #JanModaal. De #euro heeft zijn werk gedaan.,Dutch,1.0
2868,@user @user Épisode pas encore vu ? Ils ne vont pas sur Twitter c’est simple,French,1.0
2869,@user 😬😬😬😂😂😂,Chinese,1.0
2870,C'est donc ça la vie,French,1.0
2871,"Se tudo der certo, ele é Deus. Mas se não der continua sendo Deus 🙌🏾",Portuguese,1.0
2872,"Si dormir es lindo, imagínate llegar a diciembre con todas las materias aprobadas.",Spanish,1.0
2873,Vous avez déjà commencé à préparer votre drip pour l’AfroNation ?,French,1.0
2874,"कमल का बटन दबाते समय ऐसा लगेगा, जैसे मैं बटन नहीं देश के विरोधियों का टेंटुआ (गर्दन) दबा रहा हूँ। इसलिए बड़े ही जोर से दबाइयेगा।",Hindi,1.0
2875,@user 何が！？,Chinese,1.0
2876,إبراء ذمه :D كل اللي جبت لهم ماي وأنا صغير تراني شارب منه =)):$ kaaaaaaaak,Arabic,5.0
2877,cara perdi uma au maravilhosa de luwoo ;-;,Portuguese,1.0
2878,@user La tercera opción me parece la mejor,Spanish,1.0
2879,@user المفروض تتوزع على المتقاعدين والمرابطين على الحد الله المستعان 💔💔,Arabic,1.0
2880,거래중입니다❤ 존버는 승리한다....!,Korean,1.0
2881,@user @POTUS What a stupid statement to begin 2019. Par for the coarse I guess http,English,1.0
2882,엥 팔꿈치에서 막이 떨어짐 뭐지 나 사실 뱀인가,Korean,1.0
2883,Set and ready to go here at FIU. #FIUBaseball http,English,1.5126783847808838
2884,"이사야 32장 16 그 때 공평이 광야에 거하며 정의가 비옥한 땅에 살 것이니,",Korean,1.0
2885,글쓰던게 사라쟛어,Korean,1.0
2886,@user Beste zanger ooit wat mij betreft. Definitie van een soulzanger=Donny Hathaway❤️,Dutch,1.0
2887,@user Des que nos avis diverge tu fais la Vierge effarouche ici mdrr,French,1.915039300918579
2888,아 존나 귀엽다 권슨영 ㅋㅋㅋㅋㅋㅋㅋ,Korean,1.0838505029678345
2889,동생 졸업식이라 고기 먹으러 왔다 http,Korean,1.0
2890,@user ¡Se agradecen mucho estos sorteos! 🤗 Ese ¡Azul Pabellón de Verano es nuestro!,Spanish,1.0
2891,"Ceux qui rigolent là, vos petites soeurs elles envoient leur grosse chatte sur snap bande de clown",French,4.528578281402588
