text,label,language
@user Para la próxima se meten con Steven Universe y les queman el canal jaja,1.8,Spanish
@user ¡Excelente elección! #CineEsVida,1,Spanish
Gremios industriales defendieron las políticas de Alberto Fernández para el sector http,1.25,Spanish
Dime cómo quieres que te explique? Que por más que llores y supliques yo ya no vuelvo contigo..,3.4,Spanish
@oednaldopereira @user de torar,1.25,Spanish
@user A donde voy para poder verte hermosa,3.8,Spanish
@user @user Parámetro para Saldivar Veremos si respeta la ley y la constitución que juro proteger,1,Spanish
Iba a dormir feliz y tranquila hasta que prendí la tele en donde están pasando la boda roja #got,2.2,Spanish
@user En la sopa,1,Spanish
"Si no consigo trabajo, empezaré a pensar seriamente en el only fans para aprovechar los atributos que me dio la genética",3.5,Spanish
@user Verdad que siii? Lo pillé también y me asusté un pelín xd,2,Spanish
"@user Entiéndase el ""me gusta"" como ""no me gusta"". 🤦",2.2,Spanish
@JuanSGuarnizo Felíz Año Nuevo!!,1.3333334,Spanish
"bueno, no olviden que ""oh mami"" es competencia con butter, así que tengan cuidado, y no olviden sus prioridades.",2,Spanish
@user Igual no pienses mucho en contrapartes porque te vas a re confundir en especial en jjl,2,Spanish
@user Estoy esperando a LH traducciones 😭,1,Spanish
@user Ayyy💕💕💕 justo estoy terminando un mini lienzo de una parejita. Luego subo✨,2.4,Spanish
@user Y la costra de vino que queda en locicoooo JAJJAJAAJAJA,1.75,Spanish
@Nacional @Sudamericana donde donde está Marc Antoni,1,Spanish
@user @OMSA_RD @user Osea que no aguantó y tuvo que hacerlo en los pantalones 👖🙄🤔🤣🤣🤣🤣🤣🤣,3.2,Spanish
@CFEmx Hola buen día como puedo obtener un recibo de luz,1.6,Spanish
@user porfavor aumenten la capacidad en survival :( no puedo entrar y quiero aparecer en tus videos :'v,1.8,Spanish
Pero mira que hermoso día para la resaca y comer todo el día,3.3333333,Spanish
@user pégame por preguntona,2.6,Spanish
@user Uu pero esa es nueva no ?,1,Spanish
@user ojala fuese el,2.75,Spanish
entro a twt todos los días con el riesgo de leer los tweets de algún hispanohablante,2.5,Spanish
las de mi grupo ya no me quieren me abandonaron 😭😭😭😭😭😭,3.8,Spanish
"Olé, el viaje de Ferdinand (2017) - Leer 349 Críticas de Películas Enlace: http #OléElViajeDeFerdinand #PeliCritica",1,Spanish
la música de las dos va a ser tipo nos venimos tan arriba saltando que no nos damos cuenta de que en cualquier momento caemos por el balcón,2,Spanish
No tienes por qué soportarme.,3.25,Spanish
#PlanDeVacunación | 💉 En la próxima semana está prevista la llegada de más de 4.000.000 de vacunas. 👇 http,1,Spanish
"tejer la bibliografía, sale mal",1.6666666,Spanish
Aparecí ! Y si me siguen 😢,1.8,Spanish
C-creo que los Minions no eran tan fuertes antes~ http,1.6,Spanish
a leer cartas astrales señores 💪🏻 tendría q trabajar de esto,1.75,Spanish
FUA* Wtf como día,1.75,Spanish
"@user @user y si,se pasa volando el tiempo",1.4,Spanish
"@BTS_twt Se ve bien hermoso, Jajaja se te puede ver el reflejo. 😂",1.6,Spanish
"@user a mi tambiénn, cuando quieras hablame al dm¡!",3.4,Spanish
@user Nei me hicieron literalmente sangre paso,2,Spanish
He hecho muchas pendejadas en mi vida y de lo único que estoy segura es de que puedo hacer muchas más,3.6,Spanish
@user @user a ver lo que dura,1.8,Spanish
@user el otro dia me dolia un poco pero no mucho por suerte igual es algo que ya me venia pasando asi que calculo q no es mi fin,1.75,Spanish
Que mierda esperan para abrir los bancos con atención a full como todos los comercios?,1.6,Spanish
Tengo depresión pos tercera temporada de Sex Education,3.4,Spanish
Mucho ánimo @Maria_Araujo8 💪 Queremos verte muy pronto en las canchas con @unigirona 💥 http,2.4,Spanish
¿Cómo se desabrocha un corazón? Se me ha quedado enganchado con la vida y no hay manera.,3.6,Spanish
"Por discusión sobre recibo de luz, hijo mata a puñal a su madre » Hora en Punto http",1.25,Spanish
@user Y nomás puse mi presencia 😂,1.4,Spanish
@user la mía osea,2.2,Spanish
"Por Nosotros, por España #EligeAgendaEspaña #PrimeroVox",1,Spanish
no tengo amigos ahora a quien etiqueto jajaja,2.2,Spanish
@user buenass,1.5,Spanish
"@user @user Tenga, para que deje de defender a una mierda de persona. http",1.8,Spanish
"Tengo que ponerme las pilas wacho, sino alto gil",2,Spanish
"la forma de que me alegro de que el villano se libere, osea loki JAJAJAJA chillando estoy #Loki",1.4,Spanish
Se buscan 3 jugadores de ayudas para esta noche al ser posible 2dfc 1 mcd o carr,1.75,Spanish
#LosMacristasNoSonAmigos y hasta Los Simpsons se inspiraron en ellos... http,1.2,Spanish
@gabrielboric Si alguien sabe de fascismo son ustedes así que te voy a creer,1.6,Spanish
@user NO SE PUEDE literal tengo una carpeta d Roger y robert juntos y ésta foto se repite mil veces,3.75,Spanish
Firmen aquí los que estan en el estreno de #SXYGIRL #SOLM #SG #SnakeOzunaLisaMegan - Sornana💍,1.5,Spanish
@user @user El tema es q ellos pueden hacer q la pasemos peor muy facilmente,3,Spanish
@user @user esto lo tengo que guardar para el recuerdo,2.2,Spanish
Que rico follamos con esta parejita en 🇨🇴 todos los videos ya están disponible en http den RT 😈🔥 http,4.3333335,Spanish
al gym que este culo y estas tetas no crecen solas,4.2,Spanish
@user y cuando actualizas,1,Spanish
@TXT_members parece que te gusta verme llorsr,2.4,Spanish
"¡Otro joven profesional! Felicitamos a nuestro compañero, Dr. @user quien ya recibió su título de abogado ⚖ http",1.6666666,Spanish
@user M salto en el tl,1.6666666,Spanish
@LaTri @CopaAmerica Alfaro pon Diaz ya que es el único Armador y Gonzalo Plata como dupla,1,Spanish
@user @user El xhepas se hace rico con el comunismo.,1.6,Spanish
Ni respirar parece que se puede que ya te andan criticando,3,Spanish
"Es un bodrio, nadie la ve y la arpía busca publicidad generando polémica. Me lo imaginé. http",1.8,Spanish
La caza mata (también a las personas) http,2,Spanish
El cansancio que tengo,2.2,Spanish
El paro nacional tenía q ser hace un mes se durmieron en las pajas,2,Spanish
@user Jajajajajaja Los ejercicios de escupir fuego que se nos van de los manos,1.4,Spanish
Pues yo estaba supel ilusionado polque pensaba que lo de las elecciones ela otla cosa,1.25,Spanish
Y mi otra prima de cómplice 🤣🤣 no deja con estas dos,2.2,Spanish
Tembló? O es que estoy muy mareado?,1.5,Spanish
Oficialmente ¡Vacaciones!,1.8,Spanish
@user Me lo merezco jaja,3.25,Spanish
@user @user si igual después de savitar murió la serie,1.8,Spanish
"@user Cuánto lo lamento Ilse, que en paz descanse, un fuerte abrazo 🤗",2.8,Spanish
@user a wtf una de tu curso tiene mi apellido,2,Spanish
@user no me gusta,2,Spanish
@user @user Ya fue http,1.5,Spanish
@AristeguiOnline Este florero está rebalsando vergüenza,1.75,Spanish
Rubiales es un iluminado.,1.25,Spanish
"@user Qué bonito. Perseverancia, tenacidad. Es difícil.",1.4,Spanish
@user Si xq igual te lo quieres volver a follar y el crush no quiere y entonces eso vuelve a ser platónico 🌚,4,Spanish
"@user @epigmenioibarra Y no sólo discriminan a los pueblos indígenas, también se burlan y faltan al respeto. 😡",1.5,Spanish
#leyantiocupas Hay que decir BASTA a la ocupación ilegal de inmuebles http,2.6,Spanish
@user Mil cuatro #KCAMEXICO #FedeVigevani #Piculincito,1,Spanish
Que envidia a los que trabajan de lunes a viernes loco,1.3333334,Spanish
@user tiene como 12 ni lo pesques,2.2,Spanish
Gracias a @user y @trinomonero por su participación.,2.4,Spanish
"@user @user Hay tantas, cosos que no se deben hacer y se hacen...",2,Spanish
"quiero a alguien q no conozca a nadie d mi entorno,podamos hablar de todo y yo estar segura de que no va a decir nada",3.4,Spanish
"@contracultural @ocram Señores, tenemos que apostar por Lescano. Nos quedan dos días.",1.75,Spanish
este verano quiero conocer mucha gente nueva,2.75,Spanish
"@user No es necesario ya estoy mejor, pero gracias igual :3",3.2,Spanish
No madura más la pobre...,2.25,Spanish
@user ondulado,1,Spanish
"@user ¿ hwdapt vwkmirpt comwd wstws ? 💗💐🍼🥛🍭🧸 no me des sb, soy normal.",3.6666667,Spanish
@user Jaja aún no me fui a dormir 😅,2,Spanish
Recomiendo que cierren ese lugar urgentemente. http,1.5,Spanish
El Estado registra la mayor destrucción de empleo en diez años http #larazon_es,1,Spanish
debería odiarte a ti y me odio más a mi,3.4,Spanish
adidas lanza nueva colección de ciclismo en México http,1,Spanish
@user ¿Kwai?,1.6666666,Spanish
@user @user Eso es de Paraco...,1.75,Spanish
@_ANAMILAN_ @ATRESplayer para alegrarme el último domingo antes de clase es que ufff lo bien que me viene 😩,2,Spanish
Quiero hacer lo más sucio que se le ocurra.,4.5,Spanish
"Llevo días desayunando y cenando Leche con Corn Flakes, y la verdad se siente bien, Mi paladar necesitaba vacaciones.",3.5,Spanish
El comienzo de siempre ♾️,2.2,Spanish
que pereza dar tanto y ni siquiera recibir algo decente,2,Spanish
"Necesito estar en maza, Vallarta o Cancún, pero ya",2,Spanish
@user @user O mejor debería llamarse.... Quien quiere ser millonario?,1,Spanish
@user Yo estoy pipí cucú,2,Spanish
@user No me importa si los conozco o no así de bueno es BOLSODIOS,1.2,Spanish
q culia te extraño,4.2,Spanish
"@user Felisaño, Martín. Nombre de poeta pampeano de los años 20. Feliz ano, Martín. ... cómo que no es así?",2.25,Spanish
"@user @user @user Mi club está en la Superliga pq lo dirigen dos mafiosos, eso no quita que lo que puse antes.",2.2,Spanish
@WRadioColombia Jajajajajajaja que señora para dejarnos en vergüenza con sus intervenciones,1.2,Spanish
En aislamiento se come a la hora que uno quiere 🤣,1.5,Spanish
Maxi Iglesias está creado por los Dioses griegos. DIOS MÍO.,2,Spanish
"Si Perxis dijo que va ser espectacular confío en el, pero el miedo no me lo saca nadie",2.4,Spanish
"@pvallin @rosamariaartal Están día a día en el barro, presenciando desahucios, en las manifestaciones...",1.6,Spanish
"@user Pingu tira mi cv en chandon, sos el único que puede revertir esta situación",2.4,Spanish
@user Amei todas,1.75,Spanish
que ganas de darme de baja,2.75,Spanish
"¿Vacuna patria? Chale, pinches nacionalismos absurdos en inservibles.",1.6,Spanish
Feliz día de reyes mis amores Benjamín Fernández y Lucio Matteo Garzón los amo BBS de la abu,3,Spanish
El @cmagistratura repudió el espionaje ilegal realizado a jueces federales👇🏼https://t.co/c3MzeY78MH,1,Spanish
"Buenas, recién de Desperté después de un turno de noche de que me perdí. http",3.5,Spanish
@user Síntoma de “mal de pilo” 😆,2.25,Spanish
@user @user Ves es un hijo mas,2,Spanish
@user @martintetaz @user @MiguelPichetto @mauriciomacri @user @user Tal cual!! Es lo mejor!! 💪💪,2.6666667,Spanish
"Neta estoy muy frustrado, osea últimamente mis pasteles no salen como yo quiero y como tienen que salir.",3.6,Spanish
Los simuladores me levantan las tardes,1.4,Spanish
"@user @user Pero bueno, eres fan de Dalas, qué más se podría esperar?",1.6,Spanish
Yo sí me vacunare será prefiero susto que muerte y que lo vea los artistas del erotismo con @user,2.6,Spanish
"@user Osea si, no lo niego. xD",2,Spanish
@user EL ICON MUERO,1,Spanish
"@CiroGomezL @FelixSalMac @mario_delgado De los 100, 50 serán mujeres?",1.4,Spanish
q satisfacción me da poner un . y final a las cosas.,2,Spanish
@user La ex novia que cree que la culpa fue de ella y no de él.,3.4,Spanish
@user Mirá sin modismos y todo no te podés quejar,1.8,Spanish
@user Y todo por no traer cubrebocas.,1.6,Spanish
"Estoy harto de que pareza un si y sea un no, agarrate los huevos y dejate llevar.",2.8,Spanish
"@user No entiendo cómo alguien como ese ser llega a tener algún tipo de espacio de opinión, la fuerza del sobre es monumental.",1.6,Spanish
@user @user Me apunto.,2.2,Spanish
Iván Duque se habría ensuciado las manos: militares estuvieron 4 meses antes en Haití por orden del gobierno http,1.2,Spanish
Tocandole el Culo con la Punta de mi Verga a mi Esposa. Que delicioso Culo tiene mi Esposa. http,5,Spanish
@Manu_Sainz Desastre en los partidos claves pero el que más hizo para acercarse al Atlético fue Barca,1,Spanish
@ElHuffPost Que tendrá en la cabeza la gente para votar a semejante ser....,2.4,Spanish
@user La extraño,4.25,Spanish
ya no se como interactuar,2.4,Spanish
"Ni ganas tengo de seguir, pero pienso en mi mamá y tengo seguir para la adelante a la fuerza",4.6,Spanish
@user @user @user Hay algo que se llama interpretación jurídica y si sabemos interpretar las leyes tienen todo definido,1.4,Spanish
"La vida sigue su curso, tú toma parte de ella.",1.6,Spanish
hola muy buenas I'm voting for @BLACKPINK for #BBMAsTopSocial,1,Spanish
"La gente cree que por ir a trabajar a hacer por LO QUE SE LES PAGA ya te están haciendo un favor, y por tener buena actitud, ni te cuento...",2.6,Spanish
🔵 Científico revela cuánto tiempo más brillará el Sol y cómo será su final http,1,Spanish
"@user @user @Horacio_Cartes Creo que @user debería asesorar a su líder. Con el trabajo emprendedor, ¡no!",2.5,Spanish
"@user Te voy a robar, primer aviso",3,Spanish
Dios mío por qué me gustan tanto los chirretes,3,Spanish
me hace reír tanto I vote #HowYouLikeThat for #BestMusicVideo on #iHeartAwards @BLACKPINK,1.25,Spanish
@user Inglaterra allá voy,2,Spanish
esto es una funa para @user te me caiste 😒😬,2.4,Spanish
Hoy me echaron 30 años. Ha sido un buen día!,2.4,Spanish
Yo veo esas cosas de la guerra y digo naaa no puede ser es mentira pero no,1.8,Spanish
@user por nada &lt;33,1.5,Spanish
"@user @user No se trata de regionalismos. Se trata de ideologias, los rojos son enfermos mentales",2.6,Spanish
@user cuidado con darme unf pq te bajo la cuenta,1.3333334,Spanish
"@bbmundo_com Si, absolutamente de acuerdo.",2,Spanish
